Meme ID,Archived URL,Base Meme Name,Meme Page URL,MD5 Hash,File Size (In Bytes)
12490829,http://webarchive.loc.gov/all/20150513070621/http://cdn.meme.am/instances/250x250/12490829.jpg,Good Guy Greg,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12490829,6dad5eb1cf5e2f8d6760d1229da67f28,10836
12490839,http://webarchive.loc.gov/all/20160824021123/https://cdn.meme.am/instances/250x250/12490839.jpg,Science Cat,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12490839,c3c24151268293f9d7f874491295d0a4,19129
12491063,http://webarchive.loc.gov/all/20160617103115/https://cdn.meme.am/instances/250x250/12491063.jpg,Sean Bean Game Of Thrones,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12491063,a66bd67cbfa41ab1fba0d17797a5c8c0,15142
12491155,http://webarchive.loc.gov/all/20141010233158/http://cdn.meme.am/instances/250x250/12491155.jpg,Mainstream,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12491155,39bacc2b36ef8708acb3ac52971762d2,13659
12491175,http://webarchive.loc.gov/all/20141010233152/http://cdn.meme.am/instances/250x250/12491175.jpg,Mainstream,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12491175,d8ad0fd377f6200337cc7527f06da765,13827
12491378,http://webarchive.loc.gov/all/20160302052228/http://cdn.meme.am/instances/250x250/12491378.jpg,Advice Yoda Gives,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12491378,74a537a4ab382d2d0f52cdd97253517b,10605
12491522,http://webarchive.loc.gov/all/20151212021850/http://cdn.meme.am/instances/250x250/12491522.jpg,Philosoraptor,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12491522,a2c79733a7a0127c58f32d6a371fb4e5,15193
12491943,http://webarchive.loc.gov/all/20141207100538/http://cdn.meme.am/instances/250x250/12491943.jpg,Scumbag Steve,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12491943,2e85ee3f00ec2da0b24c8c1833d08030,13892
12491958,http://webarchive.loc.gov/all/20150414180614/http://cdn.meme.am/instances/250x250/12491958.jpg,Courage Wolf,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12491958,e07643694d3130dea1eb1e4d797e75f3,14438
12492179,http://webarchive.loc.gov/all/20151205135254/http://cdn.meme.am/instances/250x250/12492179.jpg,medik,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12492179,4995c5b9f6a364728d96fa5eb5983b0b,10018
12492227,http://webarchive.loc.gov/all/20150307212431/http://cdn.meme.am/instances/250x250/12492227.jpg,Futurama Fry,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12492227,ec3b04f7143bb586b3ad554377a0c409,15315
12492253,http://webarchive.loc.gov/all/20150910071940/http://cdn.meme.am/instances/250x250/12492253.jpg,Trollface,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12492253,c1b73ef19ac425956572074d62cb53a4,14955
12492315,http://webarchive.loc.gov/all/20151129213455/http://cdn.meme.am/instances/250x250/12492315.jpg,All the things,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12492315,4d1d972e5acf8220be25738deed3a1b0,10033
12492898,http://webarchive.loc.gov/all/20160303163816/http://cdn.meme.am/instances/250x250/12492898.jpg,Willy Wonka Creepy,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12492898,cbe1d910b5ecfb975c94a89cb2de1cb1,16104
12493603,http://webarchive.loc.gov/all/20160607222320/https://cdn.meme.am/instances/250x250/12493603.jpg,forever alone 2,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12493603,77653c5fa64ee3c981fd0111154d925f,14656
12493774,http://webarchive.loc.gov/all/20160901234501/https://cdn.meme.am/instances/250x250/12493774.jpg,12 oz mouse,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12493774,87c0d791b121daaaf44d485f9ad964a6,14122
12494327,http://webarchive.loc.gov/all/20160515000409/https://cdn.meme.am/instances/250x250/12494327.jpg,Trollface,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12494327,63107658279713a1fc71e534e091e110,11217
12494468,http://webarchive.loc.gov/all/20160822110339/https://cdn.meme.am/instances/250x250/12494468.jpg,BeOn user,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12494468,d4d44c7a8f3105a2a812a6f256428427,12655
12494487,http://webarchive.loc.gov/all/20150110204343/http://cdn.meme.am/instances/250x250/12494487.jpg,Dark Daria,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12494487,806c3650f985ebbdc049ec68017141ef,11179
12494613,http://webarchive.loc.gov/all/20150517065332/http://cdn.meme.am/instances/250x250/12494613.jpg,Art Student Owl,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12494613,b2b331c49cb813f827c99852e51c413c,11155
12494776,http://webarchive.loc.gov/all/20151115110008/http://cdn.meme.am/instances/250x250/12494776.jpg,Advice Yoda Gives,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12494776,4ae0d5204cf45705745cb79ad2f83580,11117
12495347,http://webarchive.loc.gov/all/20160601060038/https://cdn.meme.am/instances/250x250/12495347.jpg,MIIT ;,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12495347,4e99de6d341c6b6140b2aa9437e3e282,14118
12496058,http://webarchive.loc.gov/all/20160828195527/https://cdn.meme.am/instances/250x250/12496058.jpg,Slowpoke,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12496058,e10cf6c8ad783fe14579fd05d32289d3,15018
12496110,http://webarchive.loc.gov/all/20160831092609/https://cdn.meme.am/instances/250x250/12496110.jpg,gordo granudo,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12496110,5f8c069ac1871c55a71399a59063c912,13123
12496255,http://webarchive.loc.gov/all/20160831084323/https://cdn.meme.am/instances/250x250/12496255.jpg,gordo granudo,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12496255,9c3d63c5d7ba9bc6ba17faf465412cdd,13349
12496357,http://webarchive.loc.gov/all/20150409233658/http://cdn.meme.am/instances/250x250/12496357.jpg,Anxiety Cat,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12496357,a22119a780f78eb410b0a3d9f68a7f15,16248
12496526,http://webarchive.loc.gov/all/20151211194720/http://cdn.meme.am/instances/250x250/12496526.jpg,Advice Hitler,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12496526,7eb583615568ddda34af8742e45f0e47,11718
12496597,http://webarchive.loc.gov/all/20160531213217/https://cdn.meme.am/instances/250x250/12496597.jpg,Steve Jobs Says,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12496597,6b5090f443a786e5df8070cd21a72ea6,12107
12497103,http://webarchive.loc.gov/all/20150307143355/http://cdn.meme.am/instances/250x250/12497103.jpg,xzibit,http://memegenerator.net/instance/12497103,b45e7e561d6295d901109462bf3c64d1,13398
12497347,http://webarchive.loc.gov/all/20160521132909/https://cdn.meme.am/instances/250x250/12497347.jpg,Butthurt Dweller,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12497347,9df787ae6f5071234192961a47e038e9,13199
12497395,http://webarchive.loc.gov/all/20150910071937/http://cdn.meme.am/instances/250x250/12497395.jpg,Trollface,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12497395,ff05dc941807df0f767a530ccee60043,14350
12497917,http://webarchive.loc.gov/all/20150519055608/http://cdn.meme.am/instances/250x250/12497917.jpg,I see what you did there,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12497917,87c2ee66ef1f86aa3d8646a44e0602d3,12575
12499345,http://webarchive.loc.gov/all/20150409204520/http://cdn.meme.am/instances/250x250/12499345.jpg,Musically Oblivious 8th Grader,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12499345,01353b59e8dbf59f65ccc5e2831634e6,11228
12499715,http://webarchive.loc.gov/all/20151129213453/http://cdn.meme.am/instances/250x250/12499715.jpg,All the things,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12499715,e362b267081593403ac85432314d1f44,12640
12500179,http://webarchive.loc.gov/all/20141003183649/http://cdn.meme.am/instances/250x250/12500179.jpg,Y U No,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12500179,43aa2469d08ea4588aae549c30930508,11883
12500199,http://webarchive.loc.gov/all/20160607222322/https://cdn.meme.am/instances/250x250/12500199.jpg,forever alone 2,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12500199,b4a591564f7747edc1846a8cb5cfac9b,14893
12500232,http://webarchive.loc.gov/all/20160521143428/https://cdn.meme.am/instances/250x250/12500232.jpg,Success Kid,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12500232,2cc2d71ec042c18d1f36cfd6309e7c9d,11062
12500514,http://webarchive.loc.gov/all/20150409153130/http://cdn.meme.am/instances/250x250/12500514.jpg,Scumbag Steve,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12500514,5c930781724f26d92d11a1ecc02c114d,14220
12500527,http://webarchive.loc.gov/all/20160823174658/https://cdn.meme.am/instances/250x250/12500527.jpg,Trollface,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12500527,6423b19e52342c65f09e8bcbf39cad4f,11941
12500647,http://webarchive.loc.gov/all/20150414022451/http://cdn.meme.am/instances/250x250/12500647.jpg,X ALL THE THINGS,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12500647,7bc8f16d36bae7b428315492acda987f,13058
12501319,http://webarchive.loc.gov/all/20160831092612/https://cdn.meme.am/instances/250x250/12501319.jpg,gordo granudo,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12501319,081f842efe60ce5daa5f5cd0ae35dae9,12969
12501465,http://webarchive.loc.gov/all/20160522111553/https://cdn.meme.am/instances/250x250/12501465.jpg,Quien dijo que es malo es bkn,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12501465,3dc74732e084e0856f9a118fd5a06e2b,14117
12501481,http://webarchive.loc.gov/all/20150414022449/http://cdn.meme.am/instances/250x250/12501481.jpg,X ALL THE THINGS,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12501481,4bcd455908fb996f51666f278294136b,14491
12501486,http://webarchive.loc.gov/all/20151212122459/http://cdn.meme.am/instances/250x250/12501486.jpg,Advice Yoda Gives,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12501486,48db9a0622a4b6335c53acfea97fcd38,11867
12501545,http://webarchive.loc.gov/all/20150311045754/http://cdn.meme.am/instances/250x250/12501545.jpg,Joseph Ducreux,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12501545,d4862b24c49aacbc38b52affe2df9990,14089
12501576,http://webarchive.loc.gov/all/20150409150543/http://cdn.meme.am/instances/250x250/12501576.jpg,Scumbag Steve,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12501576,e12614c335e60e49c26afa3d7f8846c1,13673
12501635,http://webarchive.loc.gov/all/20151212120040/http://cdn.meme.am/instances/250x250/12501635.jpg,Advice Yoda Gives,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12501635,ab90b81fc4fb8916d4058ae79513b426,11793
12501780,http://webarchive.loc.gov/all/20150704044205/http://cdn.meme.am/instances/250x250/12501780.jpg,Hipster Kitty,http://memegenerator.net/instance/12501780,37a195cffa2330b29652a627b237d946,13403
12501951,http://webarchive.loc.gov/all/20151129213450/http://cdn.meme.am/instances/250x250/12501951.jpg,All the things,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12501951,28a2fcf73986d14a5c1c7e559a1651e5,11424
12501973,http://webarchive.loc.gov/all/20150911235910/http://cdn.meme.am/instances/250x250/12501973.jpg,Most Interesting Man,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12501973,3d9a14907a5f5907f3d54f030186c3bf,16774
12502489,http://webarchive.loc.gov/all/20151212120037/http://cdn.meme.am/instances/250x250/12502489.jpg,Advice Yoda Gives,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12502489,3fafec28a9deeb69476fda7b7ed58583,11695
12502778,http://webarchive.loc.gov/all/20160820215511/https://cdn.meme.am/instances/250x250/12502778.jpg,Insanity Wolf,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12502778,f6407950d3f673e3aa3f1b2851d64ac8,13787
12503079,http://webarchive.loc.gov/all/20151207141858/http://cdn.meme.am/instances/250x250/12503079.jpg,Joseph Ducreux,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12503079,aa36d7f4afdeaf54d8187c75414d4297,14681
12503395,http://webarchive.loc.gov/all/20150311000107/http://cdn.meme.am/instances/250x250/12503395.jpg,Socially Awkward Penguin,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12503395,ae4bdb7a5b1fefb666ba0c12c5903b03,7451
12503501,http://webarchive.loc.gov/all/20160624163215/https://cdn.meme.am/instances/250x250/12503501.jpg,Trollface,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12503501,720004b884564ef87106b96639813017,14259
12503784,http://webarchive.loc.gov/all/20150605105801/http://cdn.meme.am/instances/250x250/12503784.jpg,Butthurt Dweller,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12503784,8a6449dd311808afb7f443b0575920aa,12602
12504117,http://webarchive.loc.gov/all/20160518011444/https://cdn.meme.am/instances/250x250/12504117.jpg,Insanity Wolf,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12504117,a03546b355d9ce7cf0147d47e49ad6af,14177
12505157,http://webarchive.loc.gov/all/20151206230058/http://cdn.meme.am/instances/250x250/12505157.jpg,Socially Awkward Penguin,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12505157,164c6e47b05137080beee839ba9cea72,12294
12505706,http://webarchive.loc.gov/all/20160628040741/https://cdn.meme.am/instances/250x250/12505706.jpg,Lit Major Lemur,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12505706,d5936ec86342767d3443c7b356105c83,9250
12506159,http://webarchive.loc.gov/all/20160629122504/https://cdn.meme.am/instances/250x250/12506159.jpg,Musicnerdoctopus,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12506159,d0aeaa2ea47d5e74b04d684613578417,10098
12506449,http://webarchive.loc.gov/all/20160601120311/https://cdn.meme.am/instances/250x250/12506449.jpg,Russian Awesome Face,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12506449,76dc90cc1752538dcb72d17ed9489f04,15416
12506486,http://webarchive.loc.gov/all/20160520194245/https://cdn.meme.am/instances/250x250/12506486.jpg,Waiting For,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12506486,acc6fae71bac17438a4c9150af57afbd,9564
12506501,http://webarchive.loc.gov/all/20151209164253/http://cdn.meme.am/instances/250x250/12506501.jpg,The Most Interesting Man In The World,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12506501,11384e509f4d13e02407df8d08a00a62,15311
12506588,http://webarchive.loc.gov/all/20160808074743/https://cdn.meme.am/instances/250x250/12506588.jpg,Prospective Museum Professional Mouse,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12506588,f54255c1e12aa5f8744ee973999be16a,11584
12506614,http://webarchive.loc.gov/all/20160831152404/https://cdn.meme.am/instances/250x250/12506614.jpg,Gabe Newell trollface,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12506614,edd193cfb8f3e5882fb98eec8f14cfd5,17315
12507099,http://webarchive.loc.gov/all/20160829044949/https://cdn.meme.am/instances/250x250/12507099.jpg,X ALL THE THINGS,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12507099,1e2e2c967648994aaac6c53f98702e5f,10685
12507589,http://webarchive.loc.gov/all/20151205185842/http://cdn.meme.am/instances/250x250/12507589.jpg,typical_proger,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12507589,c2e0072b311f837f7f0c7fc19b60c8e7,13684
12507718,http://webarchive.loc.gov/all/20160217120624/http://cdn.meme.am/instances/250x250/12507718.jpg,Me Gusta,http://memegenerator.net/instance/12507718,4c5e5a259231c2e3b08436017db79da1,11432
12507864,http://webarchive.loc.gov/all/20150914011708/http://cdn.meme.am/instances/250x250/12507864.jpg,Futurama Fry,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12507864,cbc81f5c6d0410dcd403812772874b85,12411
12507982,http://webarchive.loc.gov/all/20160511190131/https://cdn.meme.am/instances/250x250/12507982.jpg,Sir Courage Wolf Esquire,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12507982,c71a3199d680c4934e0529f0616df5c0,16153
12508021,http://webarchive.loc.gov/all/20151205185932/http://cdn.meme.am/instances/250x250/12508021.jpg,typical_proger,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12508021,fe3bb3727ffc3b6f029678bc85b97698,13771
12508084,http://webarchive.loc.gov/all/20150518105623/http://cdn.meme.am/instances/250x250/12508084.jpg,Advice Dog,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12508084,5c03b0ebbe2f9d4e4af63063e0cb4234,11444
12508422,http://webarchive.loc.gov/all/20151118134823/http://cdn.meme.am/instances/250x250/12508422.jpg,willy wonka,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12508422,e4020303f4888d055129d3fc74031686,16936
12508681,http://webarchive.loc.gov/all/20151205135209/http://cdn.meme.am/instances/250x250/12508681.jpg,medik,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12508681,4490b4c4c4fd16c10a5f5bd7d7bad60b,12015
12508933,http://webarchive.loc.gov/all/20150520000307/http://cdn.meme.am/instances/250x250/12508933.jpg,Futurama Fry,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12508933,02101828529dac3c41d13ecab44e40bf,14030
12508983,http://webarchive.loc.gov/all/20151205140927/http://cdn.meme.am/instances/250x250/12508983.jpg,medik,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12508983,0ddc5e77d9015dbb5bca8e3780e93b64,11192
12509358,http://webarchive.loc.gov/all/20151128194743/http://cdn.meme.am/instances/250x250/12509358.jpg,Picard Wtf,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12509358,103fd61aac2fd8b8989124122608cdda,11129
12509520,http://webarchive.loc.gov/all/20141012115051/http://cdn.meme.am/instances/250x250/12509520.jpg,Buddy Christ,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12509520,4acfdc70b378e9391b177aa360cea2ad,13515
12509700,http://webarchive.loc.gov/all/20150919020229/http://cdn.meme.am/instances/250x250/12509700.jpg,Bear Grylls,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12509700,2f70071fdc8cca81d5ff2736e8c5a3d5,7612
12509703,http://webarchive.loc.gov/all/20151210143305/http://cdn.meme.am/instances/250x250/12509703.jpg,300,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12509703,e991c50d4352003dfad0f29b14dead93,14213
12510181,http://webarchive.loc.gov/all/20150516221609/http://cdn.meme.am/instances/250x250/12510181.jpg,Chuck Norris,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12510181,eb332150a7bd0c70c8641ea83b7a2f77,16279
12510486,http://webarchive.loc.gov/all/20151205190027/http://cdn.meme.am/instances/250x250/12510486.jpg,typical_proger,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12510486,6e99a0b7fc4480f7610da80d91544867,13435
12511728,http://webarchive.loc.gov/all/20150311130141/http://cdn.meme.am/instances/250x250/12511728.jpg,Conspiracy Keanu,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12511728,c6229e364c0140a183ee65c8144d1a63,13312
12511734,http://webarchive.loc.gov/all/20150409005747/http://cdn.meme.am/instances/250x250/12511734.jpg,Philosoraptor,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12511734,9b025d9381265b3e0107e4d163aaecb4,15126
12512418,http://webarchive.loc.gov/all/20150913210139/http://cdn.meme.am/instances/250x250/12512418.jpg,Feel Like A Sir,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12512418,2587107cbe69f02e56f16cf4b7e12d11,12185
12512672,http://webarchive.loc.gov/all/20160621145113/https://cdn.meme.am/instances/250x250/12512672.jpg,X ALL THE THINGS,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12512672,115cfea91f1f256cf8803b7511434c70,14908
12512803,http://webarchive.loc.gov/all/20160826090600/https://cdn.meme.am/instances/250x250/12512803.jpg,Мужик блеать!q,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12512803,641a0f94a955f7677e1aac5fa1353d04,12248
12513217,http://webarchive.loc.gov/all/20150314003827/http://cdn.meme.am/instances/250x250/12513217.jpg,Foul Bachelor Frog,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12513217,881a9336f3013e7b9421582cda074fb0,10766
12513558,http://webarchive.loc.gov/all/20160613144134/https://cdn.meme.am/instances/250x250/12513558.jpg,Business Cat,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12513558,5495bbbcff1c98a68b209b2183972c08,12502
12513788,http://webarchive.loc.gov/all/20150615230046/http://cdn.meme.am/instances/250x250/12513788.jpg,Butthurt Dweller,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12513788,3307c21de7c04e05eb634fc2e72d971c,12874
12513871,http://webarchive.loc.gov/all/20150910141451/http://cdn.meme.am/instances/250x250/12513871.jpg,Business Cat,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12513871,1f54f81e5c8c7ff56f34b787bebaa49c,10328
12513894,http://webarchive.loc.gov/all/20151205115910/http://cdn.meme.am/instances/250x250/12513894.jpg,Sunny Student,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12513894,dee393f35ae12987ce426ea2062abb4a,16928
12514112,http://webarchive.loc.gov/all/20150409011317/http://cdn.meme.am/instances/250x250/12514112.jpg,Philosoraptor,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12514112,ea377d5bd4cc9bc9ccbd7f7b6227a98a,13974
12514167,http://webarchive.loc.gov/all/20141011100240/http://cdn.meme.am/instances/250x250/12514167.jpg,PTSD Clarinet Boy,http://memegenerator.net/instance/12514167,d8f9a38ed4165ea33a2e01efa2963068,15201
12514357,http://webarchive.loc.gov/all/20160829182653/https://cdn.meme.am/instances/250x250/12514357.jpg,Annoying Facebook Girl,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12514357,cf4086724a572a1773f9b07b3291b412,12407
12514440,http://webarchive.loc.gov/all/20160525033328/https://cdn.meme.am/instances/250x250/12514440.jpg,Insanity Wolf,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12514440,bde171ceccf3adb8dd4c56c8152ff885,14820
12514478,http://webarchive.loc.gov/all/20160526203922/https://cdn.meme.am/instances/250x250/12514478.jpg,Transformice meme mouse,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12514478,3c467c9bd9e8b397518fbfc58cbaaf9e,11307
12514878,http://webarchive.loc.gov/all/20160218144027/http://cdn.meme.am/instances/250x250/12514878.jpg,Conspiracy Keanu,http://memegenerator.net/instance/12514878,d2492e4311f5000381a2cce36876803f,14170
12515058,http://webarchive.loc.gov/all/20160524172111/https://cdn.meme.am/instances/250x250/12515058.jpg,You Leave Jack Burton Alone,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12515058,f5f228136d3e33235fb0b7f7f30e87a1,12560
12515109,http://webarchive.loc.gov/all/20151129213448/http://cdn.meme.am/instances/250x250/12515109.jpg,All the things,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12515109,ad70b04c7d8ab0ca74034412f1a080dd,13812
12515117,http://webarchive.loc.gov/all/20151129213446/http://cdn.meme.am/instances/250x250/12515117.jpg,All the things,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12515117,d724c2764bbd433f0d9167fc310579d1,13557
12515241,http://webarchive.loc.gov/all/20160901234458/https://cdn.meme.am/instances/250x250/12515241.jpg,12 oz mouse,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12515241,1763a9085c68c9dea7a9b006f0e14b82,13279
12515673,http://webarchive.loc.gov/all/20150912060915/http://cdn.meme.am/instances/250x250/12515673.jpg,The Most Interesting Man In The World,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12515673,a0ce60566874ce8e84ad721a47092157,16436
12516038,http://webarchive.loc.gov/all/20160608194833/https://cdn.meme.am/instances/250x250/12516038.jpg,Challenge Accepted HD,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12516038,1ac56edc5457f12d4560b4d57a313fe2,10851
12516225,http://webarchive.loc.gov/all/20160610044110/https://cdn.meme.am/instances/250x250/12516225.jpg,Ancient Aliens,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12516225,f459992e09a568cfc48644c487fff1a8,13342
12516296,http://webarchive.loc.gov/all/20150311142435/http://cdn.meme.am/instances/250x250/12516296.jpg,Conspiracy Keanu,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12516296,6eec614d16387ae77038e640b94c7674,14245
12516359,http://webarchive.loc.gov/all/20160611080837/https://cdn.meme.am/instances/250x250/12516359.jpg,JEALOUS POTTEROMAN,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12516359,2e199c9a1f2571f21f946b86ded2773a,19789
12516473,http://webarchive.loc.gov/all/20150714030352/http://cdn.meme.am/instances/250x250/12516473.jpg,Ricardo Arjona,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12516473,a43dfb40368dbebd4c9ed78aa180fd71,15543
12516617,http://webarchive.loc.gov/all/20150404174517/http://cdn.meme.am/instances/250x250/12516617.jpg,Successful Black Man,http://memegenerator.net/instance/12516617,727fa03f5c494a06715ec0b0e63cceee,12407
12516851,http://webarchive.loc.gov/all/20150818073228/http://cdn.meme.am/instances/250x250/12516851.jpg,Y U No,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12516851,dcb50dfb010978b09ad26c9f64d45ac5,11403
12516863,http://webarchive.loc.gov/all/20151209164248/http://cdn.meme.am/instances/250x250/12516863.jpg,The Most Interesting Man In The World,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12516863,c13771567ea014679be2308c0f0f38b3,13913
12517396,http://webarchive.loc.gov/all/20160614051551/https://cdn.meme.am/instances/250x250/12517396.jpg,Yo Dawg,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12517396,a7261c782bb3854414de21e29ab99ae2,13394
12517408,http://webarchive.loc.gov/all/20151129213441/http://cdn.meme.am/instances/250x250/12517408.jpg,All the things,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12517408,ccea14945a15c56b5fe2978a4e5a1fff,12664
12517538,http://webarchive.loc.gov/all/20160608194831/https://cdn.meme.am/instances/250x250/12517538.jpg,Challenge Accepted HD,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12517538,e5b7083bec4ec9758a01c89a1a32eae9,10991
12517842,http://webarchive.loc.gov/all/20150314035610/http://cdn.meme.am/instances/250x250/12517842.jpg,Insanity Wolf,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12517842,23dd5179d8609a8a539c9e9ebbbaf7fb,13845
12518039,http://webarchive.loc.gov/all/20150409011253/http://cdn.meme.am/instances/250x250/12518039.jpg,Philosoraptor,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12518039,8ca6231d722e66f2ea243a8d355871d6,14337
12518081,http://webarchive.loc.gov/all/20150911235907/http://cdn.meme.am/instances/250x250/12518081.jpg,Most Interesting Man,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12518081,c36fb10233460a64afc70b65f657ff6c,17862
12518847,http://webarchive.loc.gov/all/20160613223541/https://cdn.meme.am/instances/250x250/12518847.jpg,X The Musical Student X,http://memegenerator.net/instance/12518847,61f33de9e67284e44e5cafd9fe692e64,15224
